"session_time","id","status","appointment_type","session_gender_single","session_type_single","session_gender_double_1","session_gender_double_2","session_type_double_1","session_type_double_2"
"2017-09-05 22:00:00",3609741,"completed","single","male","sports",NULL,NULL,NULL,NULL
"2017-09-05 22:00:00",3609768,"completed","single","female","swedish",NULL,NULL,NULL,NULL
"2017-09-05 22:30:00",3609888,"completed","single","either","swedish",NULL,NULL,NULL,NULL
"2017-09-06 23:30:00",3610543,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-09-06 15:30:00",3610563,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-09-06 03:00:00",3610680,"completed","back_to_back","female",NULL,NULL,NULL,"sports","swedish"
"2017-09-06 03:30:00",3610982,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-09-06 21:00:00",3612760,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-09-06 23:45:00",3613371,"completed","single","female","prenatal",NULL,NULL,NULL,NULL
"2017-09-07 00:15:00",3613403,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-09-07 04:00:00",3613516,"completed","back_to_back","female",NULL,NULL,NULL,"deep","deep"
"2017-09-07 01:00:00",3613592,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-09-07 01:00:00",3613594,"completed","single","female","swedish",NULL,NULL,NULL,NULL
"2017-09-07 01:30:00",3613647,"completed","single","female","swedish",NULL,NULL,NULL,NULL
"2017-09-07 01:45:00",3613780,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-09-07 02:00:00",3613858,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-09-07 03:45:00",3614047,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-09-07 20:30:00",3615912,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-09-08 01:30:00",3615933,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-09-08 00:15:00",3616412,"completed","couples",NULL,NULL,"male","male","swedish","swedish"
"2017-09-08 00:15:00",3616460,"completed","single","female","sports",NULL,NULL,NULL,NULL
"2017-09-08 03:45:00",3616813,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-09-08 01:15:00",3616823,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-09-08 02:45:00",3617129,"completed","single","male","sports",NULL,NULL,NULL,NULL
"2017-09-08 02:30:00",3617161,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-09-08 22:30:00",3618349,"completed","single","female","swedish",NULL,NULL,NULL,NULL
"2017-09-08 19:30:00",3618555,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-09-09 00:00:00",3619100,"completed","single","female","swedish",NULL,NULL,NULL,NULL
"2017-09-25 16:00:00",3619703,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-09-09 18:00:00",3619831,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-09-09 01:00:00",3619840,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-09-09 00:30:00",3619923,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-09-09 00:30:00",3619924,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-09-09 17:00:00",3621218,"completed","couples",NULL,NULL,"female","female","swedish","deep"
"2017-09-09 13:00:00",3622049,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-09-09 17:00:00",3622376,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-09-09 18:30:00",3622658,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-09-09 19:00:00",3622668,"completed","couples",NULL,NULL,"female","female","swedish","swedish"
"2017-09-10 00:00:00",3623311,"completed","single","male","deep",NULL,NULL,NULL,NULL
"2017-09-10 00:00:00",3623320,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-09-09 22:30:00",3623457,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-09-09 21:00:00",3623681,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-09-09 22:15:00",3623777,"completed","couples",NULL,NULL,"female","female","swedish","deep"
"2017-09-09 23:00:00",3624043,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-09-10 02:00:00",3624765,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-09-10 21:00:00",3624934,"completed","single","female","swedish",NULL,NULL,NULL,NULL
"2017-09-10 01:15:00",3624971,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-09-10 02:45:00",3625152,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-09-10 02:30:00",3625326,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-09-14 17:00:00",3627887,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-09-10 22:30:00",3628118,"completed","couples",NULL,NULL,"either","either","swedish","deep"
"2017-09-10 19:45:00",3628292,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-09-10 21:45:00",3628998,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-09-10 23:00:00",3629148,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-09-13 17:00:00",3629164,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-09-11 00:00:00",3629601,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-09-11 01:00:00",3629946,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-09-11 01:00:00",3630037,"completed","couples",NULL,NULL,"female","female","swedish","swedish"
"2017-09-11 02:15:00",3630134,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-09-11 01:30:00",3630236,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-09-11 18:15:00",3632641,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-09-11 18:30:00",3632944,"completed","single","male","deep",NULL,NULL,NULL,NULL
"2017-09-11 23:15:00",3633663,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-09-12 00:00:00",3633888,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-09-12 02:00:00",3634010,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-09-12 14:15:00",3634054,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-09-12 16:30:00",3635879,"completed","single","female","sports",NULL,NULL,NULL,NULL
"2017-09-12 23:00:00",3636090,"completed","couples",NULL,NULL,"female","female","swedish","swedish"
"2017-09-12 17:45:00",3636142,"completed","single","female","sports",NULL,NULL,NULL,NULL
"2017-09-12 21:00:00",3636627,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-09-13 01:00:00",3636799,"completed","couples",NULL,NULL,"either","either","deep","deep"
"2017-09-12 22:45:00",3636868,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-09-13 01:15:00",3637135,"completed","single","male","deep",NULL,NULL,NULL,NULL
"2017-09-13 00:00:00",3637188,"completed","couples",NULL,NULL,"female","female","swedish","swedish"
"2017-09-13 02:00:00",3637455,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-09-13 22:15:00",3638933,"completed","single","male","deep",NULL,NULL,NULL,NULL
"2017-09-13 15:45:00",3639127,"completed","single","female","swedish",NULL,NULL,NULL,NULL
"2017-09-14 01:00:00",3640462,"completed","single","male","swedish",NULL,NULL,NULL,NULL
"2017-09-15 00:00:00",3640548,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-09-14 01:00:00",3640600,"completed","couples",NULL,NULL,"female","male","swedish","swedish"
"2017-09-14 01:00:00",3640646,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-09-14 01:30:00",3640672,"completed","couples",NULL,NULL,"female","female","deep","deep"
"2017-09-14 02:15:00",3640933,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-09-14 03:00:00",3641135,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-09-14 17:45:00",3642043,"completed","single","male","sports",NULL,NULL,NULL,NULL
"2017-09-28 14:00:00",3642973,"completed","single","female","swedish",NULL,NULL,NULL,NULL
"2017-09-14 23:30:00",3643293,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-09-15 00:45:00",3643657,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-09-15 00:30:00",3643834,"completed","couples",NULL,NULL,"female","female","deep","deep"
"2017-09-15 00:30:00",3643910,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-09-15 02:15:00",3644289,"completed","single","female","swedish",NULL,NULL,NULL,NULL
"2017-09-15 02:30:00",3644353,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-09-15 18:15:00",3646104,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-09-16 02:30:00",3646216,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-09-15 21:30:00",3646559,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-09-16 00:15:00",3647098,"completed","couples",NULL,NULL,"female","female","swedish","swedish"
"2017-09-16 00:15:00",3647149,"completed","couples",NULL,NULL,"female","female","deep","deep"
"2017-09-16 00:45:00",3647606,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-09-16 13:00:00",3647959,"completed","back_to_back","either",NULL,NULL,NULL,"sports","sports"
"2017-09-16 12:00:00",3648597,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-09-16 19:00:00",3649355,"completed","single","female","sports",NULL,NULL,NULL,NULL
"2017-09-16 13:00:00",3650066,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-09-16 19:00:00",3650221,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-09-16 12:30:00",3650338,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-09-17 21:30:00",3651562,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-09-17 14:00:00",3651859,"completed","back_to_back","female",NULL,NULL,NULL,"swedish","deep"
"2017-09-17 15:00:00",3652210,"completed","back_to_back","either",NULL,NULL,NULL,"deep","deep"
"2017-09-16 20:45:00",3652400,"completed","single","female","swedish",NULL,NULL,NULL,NULL
"2017-09-16 21:00:00",3652565,"completed","single","either","sports",NULL,NULL,NULL,NULL
"2017-09-16 21:15:00",3652570,"completed","single","female","swedish",NULL,NULL,NULL,NULL
"2017-09-16 22:30:00",3652990,"completed","single","female","swedish",NULL,NULL,NULL,NULL
"2017-09-17 00:15:00",3653679,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-09-17 13:00:00",3653926,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-09-17 01:00:00",3653945,"completed","single","either","swedish",NULL,NULL,NULL,NULL
"2017-09-17 02:45:00",3654460,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-09-17 21:00:00",3655312,"completed","couples",NULL,NULL,"male","male","deep","swedish"
"2017-09-17 12:00:00",3655568,"completed","single","male","deep",NULL,NULL,NULL,NULL
"2017-09-17 23:15:00",3657707,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-09-17 21:00:00",3658255,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-09-17 22:30:00",3658673,"completed","couples",NULL,NULL,"female","female","swedish","swedish"
"2017-09-17 21:45:00",3658677,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-09-17 22:15:00",3658875,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-09-18 02:00:00",3660029,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-09-18 03:00:00",3660908,"completed","single","female","swedish",NULL,NULL,NULL,NULL
"2017-09-18 16:30:00",3661397,"completed","couples",NULL,NULL,"either","either","swedish","deep"
"2017-09-18 21:00:00",3662176,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-09-18 23:15:00",3662291,"completed","single","female","swedish",NULL,NULL,NULL,NULL
"2017-09-18 17:00:00",3662541,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-09-18 23:15:00",3663128,"completed","single","female","swedish",NULL,NULL,NULL,NULL
"2017-09-18 21:30:00",3663192,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-09-18 23:00:00",3663327,"completed","single","either","swedish",NULL,NULL,NULL,NULL
"2017-09-25 17:00:00",3663383,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-09-19 00:00:00",3663743,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-09-19 02:30:00",3664366,"completed","single","female","swedish",NULL,NULL,NULL,NULL
"2017-09-19 02:30:00",3664476,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-09-19 03:00:00",3664630,"completed","couples",NULL,NULL,"either","either","deep","swedish"
"2017-09-19 12:00:00",3664930,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-09-19 16:30:00",3666125,"completed","couples",NULL,NULL,"female","female","swedish","deep"
"2017-09-19 22:30:00",3667045,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-09-19 23:00:00",3667146,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-09-20 01:00:00",3667222,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-09-20 00:45:00",3667672,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-09-20 02:15:00",3668039,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-09-20 13:00:00",3668351,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-09-25 14:30:00",3670357,"completed","single","female","swedish",NULL,NULL,NULL,NULL
"2017-09-20 23:00:00",3670666,"completed","single","female","swedish",NULL,NULL,NULL,NULL
"2017-09-21 02:45:00",3670934,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-09-21 02:00:00",3671432,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-09-25 16:00:00",3673567,"completed","single","female","swedish",NULL,NULL,NULL,NULL
"2017-09-22 00:00:00",3674119,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-09-22 19:00:00",3674129,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-09-22 03:45:00",3675260,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-09-23 01:15:00",3675358,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-09-24 16:30:00",3675961,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-09-22 17:00:00",3676026,"completed","single","female","swedish",NULL,NULL,NULL,NULL
"2017-09-22 20:00:00",3676304,"completed","single","female","swedish",NULL,NULL,NULL,NULL
"2017-09-22 18:00:00",3676393,"completed","couples",NULL,NULL,"female","female","deep","deep"
"2017-09-22 22:00:00",3676467,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-09-22 20:15:00",3676612,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-09-22 22:00:00",3677047,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-09-23 01:00:00",3677821,"completed","couples",NULL,NULL,"male","male","deep","deep"
"2017-09-23 17:00:00",3678236,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-09-24 17:30:00",3678373,"completed","single","male","deep",NULL,NULL,NULL,NULL
"2017-09-23 13:45:00",3680418,"completed","single","male","swedish",NULL,NULL,NULL,NULL
"2017-09-23 15:30:00",3680655,"completed","couples",NULL,NULL,"female","female","deep","deep"
"2017-09-23 21:00:00",3681317,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-09-23 19:15:00",3681490,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-09-23 20:00:00",3681681,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-09-23 21:45:00",3681700,"completed","single","female","sports",NULL,NULL,NULL,NULL
"2017-09-23 20:45:00",3681817,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-09-23 20:30:00",3681822,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-09-23 22:00:00",3682268,"completed","single","female","swedish",NULL,NULL,NULL,NULL
"2017-09-24 00:00:00",3682470,"completed","single","male","deep",NULL,NULL,NULL,NULL
"2017-09-23 23:15:00",3682691,"completed","single","female","swedish",NULL,NULL,NULL,NULL
"2017-09-24 23:00:00",3682700,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-09-24 01:30:00",3683387,"completed","single","male","deep",NULL,NULL,NULL,NULL
"2017-09-24 02:15:00",3683509,"completed","single","male","deep",NULL,NULL,NULL,NULL
"2017-09-24 02:45:00",3683750,"completed","couples",NULL,NULL,"female","female","swedish","swedish"
"2017-09-24 16:15:00",3685482,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-09-24 18:00:00",3685713,"completed","single","female","swedish",NULL,NULL,NULL,NULL
"2017-09-24 17:45:00",3685799,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-09-24 23:30:00",3685868,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-09-24 19:00:00",3685980,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-09-24 19:45:00",3686272,"completed","single","female","swedish",NULL,NULL,NULL,NULL
"2017-09-24 21:00:00",3686366,"completed","single","female","swedish",NULL,NULL,NULL,NULL
"2017-09-25 12:00:00",3686467,"completed","single","female","swedish",NULL,NULL,NULL,NULL
"2017-09-24 21:15:00",3686493,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-09-24 22:45:00",3686530,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-09-25 14:00:00",3687006,"completed","single","male","deep",NULL,NULL,NULL,NULL
"2017-09-26 21:45:00",3687080,"completed","single","female","swedish",NULL,NULL,NULL,NULL
"2017-09-24 22:15:00",3687086,"completed","single","male","swedish",NULL,NULL,NULL,NULL
"2017-09-24 23:45:00",3687122,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-09-25 00:30:00",3687539,"completed","single","female","sports",NULL,NULL,NULL,NULL
"2017-09-25 00:45:00",3687558,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-09-25 02:30:00",3688446,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-09-26 20:00:00",3691051,"completed","couples",NULL,NULL,"female","female","deep","swedish"
"2017-09-25 21:30:00",3691310,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-09-25 23:45:00",3692753,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-09-26 00:45:00",3693556,"completed","single","male","deep",NULL,NULL,NULL,NULL
"2017-09-26 00:45:00",3693608,"completed","single","male","deep",NULL,NULL,NULL,NULL
"2017-09-30 16:45:00",3693712,"completed","couples",NULL,NULL,"either","female","deep","deep"
"2017-10-16 00:00:00",3694614,"completed","couples",NULL,NULL,"female","female","deep","swedish"
"2017-09-26 03:00:00",3695490,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-09-27 01:00:00",3695557,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-09-26 14:00:00",3695700,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-10-11 22:00:00",3696466,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-09-26 16:00:00",3697081,"completed","single","female","swedish",NULL,NULL,NULL,NULL
"2017-09-26 13:45:00",3697657,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-09-26 17:00:00",3697758,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-09-26 23:15:00",3697931,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-09-30 13:00:00",3698063,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-09-30 20:00:00",3698349,"completed","single","female","swedish",NULL,NULL,NULL,NULL
"2017-09-26 20:15:00",3698483,"completed","couples",NULL,NULL,"female","female","deep","deep"
"2017-09-27 01:30:00",3698758,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-09-27 01:00:00",3699428,"completed","couples",NULL,NULL,"either","either","deep","deep"
"2017-09-27 00:45:00",3699740,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-09-27 02:00:00",3699789,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-09-27 01:45:00",3699982,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-09-27 02:00:00",3700115,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-09-27 03:15:00",3700254,"completed","single","male","deep",NULL,NULL,NULL,NULL
"2017-09-27 14:30:00",3700267,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-09-27 14:00:00",3701709,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-09-27 15:15:00",3701862,"completed","single","female","swedish",NULL,NULL,NULL,NULL
"2017-09-27 20:00:00",3702583,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-09-30 19:00:00",3703346,"completed","single","male","deep",NULL,NULL,NULL,NULL
"2017-09-28 00:45:00",3703584,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-09-28 02:15:00",3704022,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-09-28 03:00:00",3704313,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-09-28 03:45:00",3704482,"completed","single","male","deep",NULL,NULL,NULL,NULL
"2017-09-28 13:30:00",3705427,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-09-30 17:00:00",3705770,"completed","couples",NULL,NULL,"female","male","swedish","deep"
"2017-09-30 17:00:00",3706085,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-09-30 18:00:00",3706093,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-09-29 14:00:00",3706096,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-10-01 17:00:00",3706113,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-10-01 18:00:00",3706115,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-09-28 22:00:00",3706493,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-09-29 12:30:00",3706542,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-09-28 23:30:00",3706603,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-09-29 02:30:00",3707727,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-09-29 13:00:00",3707918,"completed","couples",NULL,NULL,"male","male","deep","deep"
"2017-09-29 16:15:00",3709470,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-09-29 17:45:00",3709480,"completed","back_to_back","female",NULL,NULL,NULL,"swedish","deep"
"2017-09-29 18:15:00",3709760,"completed","single","male","deep",NULL,NULL,NULL,NULL
"2017-10-06 17:00:00",3709799,"completed","single","female","sports",NULL,NULL,NULL,NULL
"2017-09-30 21:00:00",3709974,"completed","couples",NULL,NULL,"female","female","sports","deep"
"2017-09-29 20:45:00",3710160,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-09-29 22:00:00",3710260,"completed","couples",NULL,NULL,"female","male","deep","deep"
"2017-09-29 23:30:00",3710555,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-09-30 19:00:00",3710764,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-09-30 03:00:00",3711513,"completed","couples",NULL,NULL,"male","female","deep","deep"
"2017-09-30 18:30:00",3713840,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-09-30 18:30:00",3713853,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-09-30 18:00:00",3714173,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-09-30 16:00:00",3714184,"completed","back_to_back","either",NULL,NULL,NULL,"deep","deep"
"2017-09-30 13:00:00",3714439,"completed","back_to_back","female",NULL,NULL,NULL,"deep","deep"
"2017-09-30 23:30:00",3714845,"completed","couples",NULL,NULL,"female","female","swedish","swedish"
"2017-09-30 19:15:00",3714857,"completed","single","female","sports",NULL,NULL,NULL,NULL
"2017-09-30 19:00:00",3715081,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-10-05 13:30:00",3715390,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-09-30 20:45:00",3715436,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-09-30 23:30:00",3715822,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-10-01 00:15:00",3716314,"completed","single","male","deep",NULL,NULL,NULL,NULL
"2017-10-01 20:30:00",3716348,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-09-30 23:30:00",3716460,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-10-01 23:00:00",3716547,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-10-01 01:00:00",3716898,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-10-01 01:30:00",3716923,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-10-01 15:00:00",3717392,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-10-01 14:00:00",3718367,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-10-01 22:00:00",3719126,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-10-01 16:00:00",3719172,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-10-04 14:30:00",3719283,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-10-01 20:00:00",3719669,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-10-01 16:30:00",3719725,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-10-01 19:30:00",3720031,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-10-01 23:30:00",3720238,"completed","single","female","sports",NULL,NULL,NULL,NULL
"2017-10-01 23:00:00",3720994,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-10-01 21:15:00",3721030,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-10-03 23:00:00",3721275,"completed","couples",NULL,NULL,"female","female","deep","swedish"
"2017-10-01 22:30:00",3721379,"completed","single","female","swedish",NULL,NULL,NULL,NULL
"2017-10-02 00:00:00",3721942,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-10-02 00:15:00",3722230,"completed","couples",NULL,NULL,"female","female","deep","deep"
"2017-10-02 01:30:00",3722291,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-10-02 01:30:00",3722576,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-10-02 02:30:00",3723002,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-10-02 15:00:00",3723301,"completed","single","female","swedish",NULL,NULL,NULL,NULL
"2017-10-02 03:45:00",3723446,"completed","single","male","swedish",NULL,NULL,NULL,NULL
"2017-10-02 17:00:00",3724801,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-10-02 14:45:00",3724825,"completed","single","female","swedish",NULL,NULL,NULL,NULL
"2017-10-03 19:30:00",3724919,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-10-02 16:15:00",3724996,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-10-02 22:00:00",3725099,"completed","single","either","sports",NULL,NULL,NULL,NULL
"2017-10-03 00:00:00",3725104,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-10-03 00:00:00",3725537,"completed","couples",NULL,NULL,"female","female","swedish","swedish"
"2017-10-03 01:00:00",3725587,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-10-02 23:30:00",3725641,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-10-02 22:00:00",3725911,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-10-03 00:30:00",3726156,"completed","single","either","swedish",NULL,NULL,NULL,NULL
"2017-10-03 02:45:00",3726946,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-10-07 18:00:00",3728222,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-10-07 19:00:00",3728223,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-10-08 17:00:00",3728224,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-10-08 18:00:00",3728225,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-10-03 20:00:00",3728273,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-10-03 17:30:00",3728465,"completed","single","female","prenatal",NULL,NULL,NULL,NULL
"2017-10-05 14:00:00",3728621,"completed","single","female","deep",NULL,NULL,NULL,NULL
