user_id,interval_between_bookings,not_book_interval,rank
267169,1,1,C
267175,1,1,B
267222,38,38,B
267321,105,105,C
267578,43,43,C
267601,158,158,C
267727,86,86,B
267754,1,1,B
267822,116,116,C
267840,30,30,C
267882,90,90,B
267923,22,22,B
267949,24,24,B
268032,22,22,B
268052,8,8,AA
268061,2,2,A
268399,79,79,B
268653,1,1,B
268692,2,2,A
268939,56,56,C
268954,43,43,B
269062,11,11,B
269063,96,96,C
269217,63,63,B
269303,40,40,A
269306,32,32,B
269324,5,5,B
269383,7,7,B
269395,18,18,B
269456,75,75,C
269569,11,11,B
269585,33,33,B
269586,7,7,AA
269655,16,16,A
269738,0,0,C
269918,112,112,B
270162,3,3,C
270283,89,89,B
270331,55,55,B
270493,13,13,B
270508,126,126,B
270535,308,308,C
270732,131,131,C
270753,102,102,C
270782,48,48,B
270887,197,197,C
271429,164,164,C
271790,6,6,B
271800,16,16,A
271803,291,291,C
272036,55,55,B
272075,125,125,C
272115,0,0,AA
272287,66,66,B
272412,0,0,B
272440,7,7,B
272704,27,27,B
272756,178,178,B
273069,6,6,B
273105,15,15,A
273369,85,85,B
273427,20,20,C
273514,77,77,B
273520,6,6,C
273662,0,0,B
273766,46,46,C
273777,34,34,C
273881,25,25,B
273938,7,7,C
274080,5,5,B
274102,257,257,B
274141,291,291,C
274198,13,13,B
274225,36,36,B
274235,21,21,C
274304,0,0,AA
274423,45,45,A
274430,3,3,A
274522,1,1,A
274605,102,102,B
274625,21,21,B
274664,105,105,B
274688,98,98,B
274797,0,0,B
274836,5,5,A
274863,1,1,B
274871,96,96,B
274876,5,5,B
274924,182,182,C
274990,79,79,C
275005,9,9,B
275050,201,201,C
275546,33,33,B
275714,87,87,B
275807,25,25,B
275818,200,200,C
275858,29,29,B
275863,62,62,C
275912,4,4,A
275924,147,147,C
276075,95,95,B
276143,68,68,B
276265,83,83,C
276335,1,1,B
276370,0,0,A
276373,82,82,A
276426,92,92,B
276459,207,207,B
276494,4,4,B
276520,21,21,B
276615,63,63,A
276640,33,33,B
276687,55,55,C
276743,17,17,AA
277023,0,0,B
277066,1,1,C
277094,179,179,C
277113,89,89,B
277130,91,91,C
277353,58,58,B
277396,146,146,C
277400,177,177,C
277438,2,2,B
277783,39,39,B
277808,11,11,A
278117,183,183,B
278315,49,49,B
278334,181,181,C
278417,10,10,B
278435,20,20,B
278555,8,8,B
278578,9,9,B
278683,57,57,B
278710,116,116,C
278796,82,82,C
279016,333,333,C
279070,25,25,B
279081,219,219,C
279145,37,37,C
279162,133,133,C
279213,6,6,B
279360,20,20,AA
279391,26,26,C
279631,46,46,C
279640,4,4,C
279676,26,26,B
279691,22,22,A
279704,143,143,C
279742,6,6,B
279766,46,46,A
279832,132,132,B
279833,2,2,B
279926,0,0,C
280053,4,4,B
280119,2,2,B
280161,9,9,A
280290,6,6,B
280298,41,41,C
280465,13,13,B
280610,7,7,B
280621,2,2,B
280622,46,46,B
280767,49,49,C
280794,46,46,A
280856,16,16,B
280883,57,57,B
280893,4,4,B
280895,20,20,AA
280905,213,213,B
280942,26,26,C
280955,44,44,B
280959,98,98,B
280971,65,65,C
281003,152,152,C
281023,4,4,B
281046,5,5,AA
281083,82,82,B
281104,62,62,C
281116,3,3,C
281125,97,97,C
281147,37,37,A
281264,8,8,B
281311,117,117,B
281332,70,70,C
281404,20,20,C
281453,256,256,B
281512,80,80,A
281518,33,33,C
281519,8,8,B
281617,84,84,B
281650,39,39,C
281751,55,55,B
281785,70,70,A
281883,49,49,A
281907,15,15,B
281910,0,0,B
281942,38,38,B
282085,36,36,B
282316,202,202,C
282347,8,8,B
282353,54,54,A
282400,28,28,A
282425,13,13,B
282427,51,51,C
282439,108,108,C
282503,63,63,C
282586,86,86,C
282620,35,35,B
282730,62,62,B
282763,32,32,B
282813,36,36,B
282816,134,134,C
282826,3,3,AA
282912,24,24,B
283037,13,13,B
283161,37,37,C
283339,24,24,A
283422,6,6,A
283473,31,31,A
283511,61,61,B
283543,107,107,C
283554,14,14,AA
283581,6,6,AA
283583,45,45,B
283597,21,21,B
283673,21,21,B
283720,62,62,B
283798,35,35,C
283800,70,70,B
283861,130,130,B
283890,156,156,C
283935,133,133,B
284221,233,233,C
284230,8,8,A
284271,13,13,B
284283,11,11,B
284294,65,65,B
284299,60,60,AA
284324,49,49,C
284325,7,7,A
284364,26,26,C
284376,342,342,C
284683,35,35,B
284799,22,22,A
285061,113,113,B
285110,6,6,B
285123,49,49,B
285131,111,111,B
285193,55,55,B
285225,1,1,C
285234,7,7,C
285310,11,11,A
285316,32,32,B
285360,7,7,C
285389,38,38,A
285397,4,4,AA
285475,137,137,C
285495,5,5,B
285502,205,205,C
285516,5,5,A
285520,9,9,A
285537,11,11,C
285580,42,42,A
285651,14,14,AA
285695,1,1,C
285708,5,5,C
285721,16,16,B
285738,70,70,B
285750,32,32,C
285754,7,7,C
285759,31,31,B
285774,168,168,C
285797,172,172,C
285818,108,108,B
285863,0,0,C
285884,6,6,AA
285907,24,24,A
285909,6,6,B
285925,24,24,C
285930,12,12,B
285939,5,5,AA
285946,7,7,A
285970,6,6,C
285971,79,79,B
286001,138,138,C
286020,19,19,B
286028,7,7,AA
286034,54,54,C
286073,117,117,C
286100,19,19,C
286143,166,166,C
286184,19,19,AA
286286,21,21,B
286330,65,65,B
286341,15,15,A
286370,76,76,B
286416,9,9,C
286464,126,126,C
286545,132,132,B
286562,6,6,C
286605,37,37,C
286666,76,76,C
286684,65,65,C
286717,12,12,AA
286721,30,30,A
286738,22,22,B
286740,22,22,C
286741,13,13,B
286761,34,34,C
286802,5,5,C
286809,13,13,AA
286813,142,142,C
286826,111,111,C
286844,16,16,B
286848,71,71,AA
286873,127,127,B
286883,140,140,B
286913,8,8,C
286919,4,4,B
286921,11,11,B
286934,2,2,A
286954,131,131,C
286959,3,3,C
286967,334,334,C
286969,21,21,B
286977,169,169,C
286983,119,119,C
287032,7,7,C
287044,127,127,C
287047,22,22,B
287061,28,28,B
287072,34,34,C
287115,112,112,B
287147,8,8,A
287183,18,18,B
287209,7,7,B
287240,177,177,C
287248,45,45,B
287250,145,145,A
287292,27,27,C
287294,14,14,B
287324,100,100,B
287330,106,106,C
287348,158,158,C
287379,46,46,A
287536,7,7,C
287542,10,10,B
287614,165,165,B
287643,8,8,C
287689,14,14,A
287752,33,33,C
287779,18,18,C
287793,5,5,B
287806,2,2,AA
287817,15,15,B
287830,56,56,A
287840,27,27,C
287846,34,34,A
287909,31,31,B
287930,22,22,C
287963,97,97,C
287974,88,88,B
287996,21,21,B
287999,3,3,A
288009,11,11,B
288035,0,0,B
288053,40,40,B
288056,179,179,B
288069,109,109,C
288095,7,7,C
288097,90,90,B
288098,8,8,B
288107,3,3,C
288130,7,7,AA
288153,33,33,B
288167,128,128,B
288178,5,5,C
288189,7,7,C
288197,67,67,C
288209,150,150,A
288250,47,47,B
288258,271,271,B
288259,6,6,B
288269,72,72,B
288274,2,2,B
288350,241,241,C
288363,1,1,B
288367,62,62,B
288381,68,68,C
288395,49,49,B
288402,14,14,C
288475,0,0,B
288480,63,63,B
288516,129,129,A
288547,195,195,C
288575,29,29,AA
288610,20,20,B
288658,32,32,B
288674,128,128,B
288675,49,49,C
288692,2,2,B
288698,209,209,C
288707,48,48,B
288715,27,27,C
288729,105,105,B
288743,5,5,A
288801,8,8,B
288832,75,75,B
288882,0,0,B
288910,12,12,A
288940,11,11,A
288986,2,2,C
288990,86,86,B
288995,164,164,C
289015,7,7,C
289052,8,8,B
289084,28,28,B
289093,8,8,B
289099,12,12,A
289120,130,130,C
289150,1,1,AA
289177,141,141,B
289191,167,167,B
289210,238,238,C
289241,12,12,C
289246,154,154,C
289251,43,43,B
289273,154,154,C
289281,13,13,B
289364,7,7,A
289394,1,1,B
289415,180,180,C
289455,39,39,B
289480,23,23,B
289490,35,35,B
289568,57,57,B
289593,36,36,B
289655,13,13,B
289669,13,13,B
289707,41,41,B
289710,36,36,B
289796,48,48,B
289801,67,67,B
289814,29,29,B
289834,29,29,C
289920,13,13,B
289936,4,4,B
289964,103,103,C
289992,11,11,B
290020,28,28,AA
290047,5,5,C
290065,31,31,A
290069,1,1,A
290097,168,168,C
290101,49,49,B
290105,14,14,B
290114,0,0,B
290116,50,50,B
290125,8,8,B
290134,0,0,B
290136,280,280,B
290152,26,26,B
290207,35,35,C
290218,15,15,B
290223,34,34,C
290286,52,52,C
290293,97,97,B
290429,3,3,B
290444,51,51,B
290476,68,68,B
290493,7,7,A
290521,95,95,C
290540,40,40,B
290546,0,0,C
290575,15,15,A
290588,27,27,B
290649,3,3,B
290662,167,167,C
290667,121,121,C
290673,114,114,C
290681,13,13,A
290711,140,140,C
290721,35,35,B
290770,40,40,B
290775,128,128,B
290790,63,63,B
290809,33,33,B
290844,129,129,B
290846,2,2,A
290947,14,14,AA
290980,100,100,C
290992,49,49,B
291008,27,27,B
291065,0,0,C
291105,18,18,AA
291116,91,91,C
291126,21,21,B
291181,10,10,B
291212,7,7,B
291260,66,66,B
291320,32,32,C
291359,99,99,B
291412,12,12,B
291426,12,12,B
291474,24,24,B
291635,0,0,B
291695,7,7,B
291777,0,0,B
291966,25,25,B
291995,99,99,B
292110,64,64,B
292122,110,110,C
292156,99,99,B
292184,0,0,B
292196,51,51,B
292224,19,19,C
292230,88,88,B
292252,245,245,B
292263,22,22,B
292266,167,167,B
292280,42,42,B
292283,20,20,B
292296,121,121,C
292309,58,58,B
292370,178,178,C
292378,20,20,C
292407,14,14,B
292443,24,24,A
292459,15,15,A
292460,20,20,B
292516,50,50,C
292519,215,215,C
292584,33,33,B
292615,19,19,A
292624,76,76,B
292657,7,7,B
292669,95,95,B
292679,35,35,B
292711,1,1,A
292731,90,90,C
292739,16,16,B
292768,58,58,AA
292774,134,134,B
292776,5,5,AA
292794,42,42,B
292797,56,56,B
292802,22,22,AA
292803,117,117,C
292843,134,134,B
292896,0,0,B
292902,13,13,B
292906,48,48,B
292913,23,23,B
292918,45,45,AA
292933,60,60,B
292947,0,0,C
292985,14,14,A
292995,9,9,B
293029,152,152,B
293031,2,2,B
293075,98,98,C
293083,2,2,B
293098,176,176,B
293114,8,8,AA
293116,15,15,B
293132,1,1,C
293144,110,110,B
293150,62,62,B
293165,6,6,C
293168,29,29,C
293177,11,11,B
293205,113,113,C
293229,13,13,B
293309,73,73,C
293365,25,25,B
293410,16,16,B
293411,22,22,B
293412,10,10,C
293512,100,100,B
293603,37,37,B
293653,48,48,B
293819,8,8,B
293863,163,163,C
293921,34,34,B
293955,101,101,C
294113,261,261,C
294150,5,5,B
294151,10,10,C
294154,61,61,B
294163,7,7,AA
294170,83,83,B
294218,0,0,AA
294234,5,5,AA
294256,27,27,B
294284,12,12,C
294299,166,166,A
294332,50,50,B
294334,1,1,B
294336,191,191,C
294348,32,32,A
294378,147,147,C
294449,51,51,A
294480,90,90,B
294494,240,240,C
294516,62,62,B
294547,105,105,B
294551,0,0,B
294561,36,36,A
294563,1,1,A
294597,1,1,B
294625,58,58,B
294630,39,39,B
294703,20,20,C
294714,11,11,B
294731,11,11,B
294734,68,68,B
294747,14,14,AA
294757,140,140,B
294783,61,61,B
294800,28,28,B
294814,114,114,B
294832,58,58,C
294874,150,150,B
294876,58,58,C
294895,92,92,B
294939,11,11,B
294969,7,7,B
294985,33,33,C
295027,132,132,A
295047,45,45,B
295108,78,78,B
295245,35,35,C
295265,88,88,C
295267,34,34,B
295292,4,4,A
295348,24,24,A
295487,78,78,B
295562,41,41,B
295697,96,96,B
295739,56,56,C
295743,14,14,B
295784,103,103,B
295795,158,158,B
295824,186,186,B
295864,30,30,C
295868,23,23,C
295908,172,172,C
295926,50,50,B
295933,15,15,C
295966,32,32,B
296028,8,8,B
296040,22,22,C
296074,28,28,B
296093,5,5,A
296138,255,255,C
296139,8,8,B
296147,4,4,C
296148,131,131,B
296165,85,85,C
296172,125,125,C
296215,17,17,B
296222,7,7,B
296278,50,50,B
296316,14,14,B
296323,94,94,C
296356,117,117,B
296384,41,41,C
296424,86,86,C
296433,8,8,B
296453,7,7,A
296550,0,0,C
296564,61,61,A
296581,5,5,B
296584,13,13,C
296620,10,10,B
296629,53,53,B
296635,78,78,B
296640,34,34,B
296727,97,97,B
296760,198,198,C
296778,65,65,B
296782,4,4,AA
296831,56,56,B
296889,11,11,AA
296912,248,248,C
296935,1,1,A
296957,40,40,B
296970,3,3,B
296997,19,19,A
297051,9,9,B
297079,2,2,AA
297192,79,79,B
297400,0,0,C
297403,50,50,B
297444,6,6,C
297452,207,207,C
297456,5,5,A
297567,62,62,B
297633,66,66,C
297713,20,20,B
297724,6,6,B
297771,18,18,B
297779,192,192,C
297838,107,107,B
297844,76,76,B
297904,160,160,B
297909,22,22,B
297936,17,17,B
297942,35,35,B
297946,163,163,B
297955,4,4,AA
297990,24,24,B
298036,6,6,B
298042,35,35,B
298043,53,53,B
298044,44,44,B
298083,50,50,C
298125,0,0,B
298158,231,231,C
298179,16,16,B
298312,4,4,B
298338,175,175,B
298392,69,69,B
298393,0,0,B
298406,3,3,B
298494,45,45,B
298539,19,19,B
298556,124,124,C
298579,7,7,A
298580,29,29,B
298587,216,216,C
298601,10,10,A
298694,137,137,C
298738,17,17,B
298744,197,197,C
298824,71,71,B
298874,10,10,B
298917,41,41,C
298952,174,174,B
299005,19,19,B
299122,49,49,B
299130,0,0,B
299267,30,30,B
299356,24,24,B
299373,3,3,A
299432,13,13,B
299449,102,102,B
299501,30,30,A
299527,7,7,B
299533,1,1,A
299579,126,126,C
299599,5,5,A
299622,45,45,C
299667,36,36,C
299687,58,58,B
299732,30,30,B
299733,26,26,C
299824,34,34,B
299830,4,4,B
299851,9,9,AA
299900,20,20,B
299913,71,71,B
299937,6,6,B
299940,20,20,B
299958,62,62,B
299967,25,25,B
299988,14,14,B
300021,102,102,B
300041,0,0,C
300043,160,160,B
300062,8,8,C
300174,53,53,C
300202,253,253,C
300203,92,92,A
300206,0,0,C
300210,12,12,A
300229,206,206,C
300292,88,88,C
300349,171,171,C
300395,49,49,B
300401,0,0,C
300456,8,8,B
300460,21,21,B
300468,13,13,A
300496,21,21,B
300510,25,25,C
300523,0,0,AA
300524,14,14,AA
300549,6,6,B
300556,245,245,A
300585,1,1,AA
300672,54,54,C
300724,2,2,B
300776,115,115,B
300782,7,7,A
300804,11,11,A
300843,56,56,B
300964,53,53,C
300995,141,141,C
301093,31,31,B
301099,75,75,B
301117,16,16,B
301123,3,3,C
301162,164,164,C
301197,107,107,B
301204,14,14,B
301309,33,33,B
301314,15,15,B
301323,12,12,B
301393,223,223,C
301394,9,9,B
301409,6,6,B
301416,14,14,B
301428,122,122,C
301431,8,8,C
301432,67,67,B
301520,68,68,B
301529,335,335,C
301561,175,175,C
301575,34,34,B
301589,7,7,B
301621,90,90,B
301625,0,0,AAA
301648,3,3,A
301652,0,0,B
301669,0,0,C
301677,34,34,B
301707,14,14,A
301721,61,61,C
301750,2,2,B
301785,1,1,B
301790,284,284,B
301793,196,196,C
301803,32,32,B
301839,55,55,C
301858,19,19,B
301874,22,22,C
301876,25,25,A
301899,81,81,B
301958,210,210,C
301964,188,188,B
302001,36,36,B
302028,48,48,B
302035,1,1,B
302051,0,0,B
302063,104,104,C
302166,160,160,B
302210,216,216,C
302214,26,26,B
302279,129,129,B
302350,6,6,B
302418,4,4,C
302426,20,20,B
302456,26,26,B
302478,120,120,C
302504,180,180,C
302512,8,8,B
302531,321,321,C
302544,35,35,B
302616,105,105,B
302631,13,13,B
302647,15,15,B
302731,6,6,B
302765,13,13,B
302782,284,284,C
302928,212,212,B
302948,6,6,B
302961,26,26,B
302994,19,19,C
303026,29,29,B
303062,0,0,B
303070,41,41,B
303112,10,10,B
303135,9,9,A
303170,6,6,B
303176,52,52,C
303177,1,1,AA
303203,62,62,B
303254,11,11,B
303296,6,6,B
303307,6,6,AAA
303341,27,27,A
303370,84,84,C
303414,40,40,C
303500,195,195,C
303551,110,110,B
303565,140,140,B
303591,160,160,B
303615,100,100,B
303637,18,18,B
303737,45,45,C
303771,96,96,B
303805,33,33,B
303830,52,52,C
303878,6,6,B
303902,74,74,C
303990,4,4,AA
304089,33,33,B
304091,27,27,B
304135,15,15,A
304150,194,194,C
304189,159,159,C
304350,98,98,A
304359,76,76,B
304380,34,34,B
304403,9,9,A
304412,337,337,C
304438,64,64,C
304467,9,9,C
304530,6,6,B
304539,4,4,B
304637,15,15,B
304641,60,60,B
304654,8,8,B
304700,139,139,C
304705,53,53,B
304713,0,0,B
304721,18,18,B
304747,32,32,AA
304750,76,76,B
304869,279,279,C
304903,5,5,B
304906,120,120,C
304964,21,21,A
305052,6,6,B
305063,165,165,C
305145,19,19,B
305152,52,52,B
305169,0,0,C
305195,13,13,C
305205,30,30,C
305214,6,6,B
305229,21,21,B
305251,80,80,B
305280,137,137,C
305281,55,55,B
305294,4,4,B
305308,18,18,AA
305337,15,15,A
305377,40,40,B
305403,6,6,B
305407,29,29,B
305508,12,12,B
305517,11,11,A
305534,159,159,B
305609,13,13,B
305665,106,106,A
305701,301,301,C
305997,1,1,A
306089,56,56,C
306107,5,5,B
306114,5,5,C
306139,32,32,C
306240,28,28,AA
306312,43,43,B
306381,12,12,C
306429,26,26,B
306541,31,31,B
306553,206,206,C
306559,4,4,AA
306574,54,54,C
306608,58,58,B
306609,189,189,C
306617,5,5,C
306683,104,104,C
306695,35,35,B
306735,191,191,C
306779,125,125,C
306811,5,5,B
306846,22,22,C
306870,0,0,B
306931,37,37,B
306938,1,1,B
306961,8,8,A
306983,60,60,B
306986,17,17,B
307026,32,32,B
307035,47,47,B
307061,9,9,B
307089,189,189,B
307113,20,20,B
307132,41,41,B
307145,3,3,B
307170,48,48,A
307245,1,1,B
307288,85,85,B
307331,54,54,A
307337,307,307,C
307340,0,0,B
307362,1,1,B
307364,7,7,C
307440,16,16,AA
307471,34,34,C
307492,23,23,B
307508,154,154,B
307747,54,54,C
307781,2,2,AA
307791,65,65,C
307828,104,104,C
307834,50,50,B
307864,61,61,B
307893,14,14,A
307923,3,3,B
307987,61,61,B
308008,5,5,C
308050,56,56,C
308063,58,58,C
308074,47,47,B
308121,23,23,A
308157,243,243,C
308177,37,37,AA
308198,26,26,B
308219,42,42,B
308234,179,179,C
308327,12,12,B
308337,210,210,C
308388,12,12,A
308395,161,161,B
308423,70,70,C
308430,12,12,B
308483,5,5,B
308504,103,103,C
308508,32,32,C
308517,94,94,B
308551,34,34,A
308555,3,3,AA
308570,10,10,B
308611,119,119,B
308613,115,115,C
308658,16,16,A
308669,10,10,B
308774,167,167,C
308794,172,172,B
308805,14,14,A
308825,136,136,C
308882,37,37,B
308884,65,65,B
308902,162,162,B
308918,182,182,B
308939,200,200,C
308946,49,49,C
308967,12,12,B
309070,8,8,B
309221,1,1,AA
309227,30,30,B
309349,8,8,B
309353,121,121,B
309380,38,38,B
309384,137,137,C
309440,13,13,B
309450,98,98,B
309460,24,24,A
309498,18,18,B
309502,11,11,B
309594,56,56,B
309598,2,2,B
309606,123,123,C
309682,7,7,AA
309690,79,79,C
309699,42,42,B
309798,11,11,B
309799,159,159,B
309816,1,1,C
309823,245,245,C
309839,13,13,B
309920,113,113,B
309990,4,4,C
310010,20,20,C
310029,35,35,B
310053,0,0,A
310120,211,211,B
310203,24,24,C
310270,27,27,C
310295,13,13,C
310301,1,1,B
310318,5,5,C
310342,317,317,C
310459,37,37,C
310472,34,34,A
310705,7,7,C
310739,130,130,A
310784,12,12,A
310797,88,88,B
310798,46,46,B
310817,2,2,A
310818,10,10,A
310827,240,240,B
310891,123,123,C
310893,6,6,AA
310898,91,91,A
310909,7,7,B
310938,6,6,B
310981,88,88,B
311149,13,13,B
311180,0,0,C
311189,98,98,B
311204,41,41,B
311234,19,19,C
311251,290,290,C
311276,42,42,B
311308,1,1,A
311405,6,6,B
311454,3,3,A
311457,70,70,B
311463,140,140,C
311480,27,27,B
311492,5,5,AA
311496,42,42,B
311529,35,35,B
311537,28,28,AA
311555,84,84,AA
311565,58,58,B
311597,75,75,B
311603,1,1,AAA
311639,1,1,B
311800,20,20,B
311859,41,41,B
311867,11,11,A
311882,41,41,B
311920,78,78,C
311980,18,18,B
312044,5,5,A
312057,4,4,AA
312097,87,87,B
312282,7,7,B
312363,2,2,B
312390,2,2,AAA
312415,194,194,C
312448,13,13,C
312563,41,41,C
312704,69,69,B
312708,35,35,A
312742,22,22,A
312759,176,176,B
312826,41,41,B
312884,1,1,B
312919,9,9,A
312956,14,14,C
312970,205,205,C
312984,39,39,B
313062,31,31,C
313070,53,53,B
313145,23,23,C
313154,46,46,B
313160,138,138,B
313180,107,107,C
313198,88,88,C
313226,7,7,B
313299,51,51,C
313318,84,84,B
313372,13,13,B
313429,40,40,C
313479,0,0,C
313514,27,27,B
313525,51,51,B
313539,12,12,B
313624,21,21,C
313729,20,20,B
313736,52,52,C
313761,81,81,C
313873,0,0,B
313885,25,25,B
313892,4,4,B
313938,150,150,C
313954,31,31,A
314045,14,14,B
314132,42,42,B
314141,23,23,B
314176,106,106,B
314207,19,19,B
314225,11,11,B
314300,48,48,C
314398,22,22,A
314508,0,0,B
314525,36,36,B
314539,2,2,A
314602,0,0,B
314651,35,35,B
314654,69,69,B
314680,32,32,B
314681,72,72,C
314699,57,57,A
314734,27,27,A
314735,42,42,A
314763,109,109,C
314817,168,168,B
314827,7,7,B
314885,29,29,C
314892,0,0,B
314912,208,208,C
315012,24,24,B
315063,14,14,C
315072,3,3,AA
315075,21,21,AA
315086,64,64,B
315161,169,169,C
315179,10,10,A
315194,16,16,B
315219,52,52,C
315266,1,1,C
315276,9,9,B
315305,11,11,A
315308,14,14,B
315351,51,51,A
315381,22,22,B
315399,103,103,B
315435,28,28,C
315457,84,84,C
315535,2,2,B
315545,1,1,AA
315554,6,6,AA
315582,58,58,B
315602,6,6,B
315615,24,24,B
315619,59,59,B
315620,26,26,A
315622,10,10,B
315635,54,54,B
315642,99,99,B
315646,48,48,B
315674,30,30,B
315690,25,25,B
315698,102,102,B
315713,1,1,A
315729,16,16,B
315733,2,2,B
315741,156,156,C
315766,103,103,C
315785,43,43,B
315790,236,236,C
315811,242,242,C
315831,84,84,B
315866,78,78,B
315868,57,57,B
315900,3,3,B
315921,49,49,A
315938,7,7,A
315970,40,40,C
315997,9,9,B
316001,10,10,A
316031,194,194,C
316157,141,141,B
316162,70,70,B
316253,102,102,C
316274,1,1,A
316386,54,54,B
316392,19,19,C
316464,34,34,B
316509,215,215,C
316514,105,105,B
316563,15,15,A
316637,21,21,B
316715,51,51,B
316723,0,0,B
316776,21,21,C
316791,41,41,B
316804,1,1,B
316818,123,123,C
316832,155,155,B
316851,152,152,B
316861,6,6,B
316866,125,125,C
316923,223,223,C
316936,42,42,C
316947,130,130,B
316975,76,76,B
317016,61,61,B
317022,132,132,B
317043,119,119,A
317056,74,74,B
317068,28,28,B
317079,56,56,B
317101,278,278,B
317178,6,6,C
317207,103,103,B
317216,8,8,B
317227,17,17,A
317236,33,33,B
317239,192,192,A
317267,60,60,A
317269,27,27,B
317294,228,228,B
317304,16,16,C
317311,70,70,C
317374,19,19,C
317403,13,13,A
317437,160,160,C
317493,153,153,C
317496,11,11,AA
317544,109,109,C
317550,56,56,B
317552,7,7,A
317583,166,166,C
317594,1,1,C
317668,166,166,B
317675,44,44,C
317702,55,55,C
317714,63,63,C
317808,55,55,B
317821,7,7,B
317878,118,118,C
317892,42,42,B
317900,62,62,C
317930,17,17,B
317953,78,78,B
317982,282,282,C
318078,54,54,C
318118,121,121,B
318158,27,27,A
318257,107,107,B
318443,2,2,B
318450,251,251,B
318490,18,18,B
318526,95,95,C
318556,98,98,C
318709,64,64,C
318724,91,91,B
318728,13,13,B
318761,14,14,B
318836,35,35,B
318841,22,22,C
318924,76,76,B
318964,5,5,B
319001,41,41,A
319006,0,0,A
319036,174,174,B
319079,28,28,B
319082,0,0,AA
319173,6,6,A
319188,130,130,B
319195,87,87,B
319225,10,10,B
319271,16,16,C
319272,1,1,B
319284,99,99,B
319312,112,112,C
319334,24,24,B
319336,0,0,B
319360,7,7,A
319405,8,8,AA
319414,57,57,C
319415,77,77,B
319417,44,44,C
319423,52,52,B
319473,8,8,B
319506,8,8,B
319550,49,49,B
319638,3,3,B
319715,1,1,B
319743,1,1,B
319838,130,130,B
319843,105,105,C
319861,103,103,B
319863,0,0,B
319897,56,56,B
319939,38,38,B
319961,33,33,C
320006,30,30,B
320028,13,13,AA
320101,6,6,A
320134,5,5,C
320184,202,202,C
320204,8,8,B
320332,27,27,C
320346,48,48,C
320366,8,8,AAA
320408,37,37,B
320453,187,187,C
320524,26,26,B
320563,79,79,C
320578,24,24,B
320614,76,76,C
320676,15,15,A
320733,19,19,B
320753,183,183,B
320791,4,4,C
320844,2,2,C
320878,47,47,C
320925,273,273,B
320933,5,5,B
320981,20,20,B
320991,47,47,B
321066,8,8,B
321074,48,48,B
321095,213,213,C
321133,47,47,C
321145,80,80,B
321150,0,0,C
321184,7,7,B
321231,26,26,B
321237,102,102,C
321278,17,17,C
321288,7,7,B
321305,3,3,C
321319,179,179,B
321397,40,40,B
321399,0,0,C
321441,0,0,B
321442,56,56,B
321472,6,6,B
321476,18,18,B
321493,187,187,C
321516,0,0,C
321533,22,22,AA
321583,7,7,B
321599,112,112,B
321645,6,6,AA
321784,153,153,C
321795,142,142,B
321797,228,228,B
321813,11,11,B
322011,124,124,C
322086,47,47,B
322100,8,8,A
322177,35,35,C
322206,94,94,B
322207,91,91,C
322235,5,5,A
322307,0,0,B
322326,5,5,B
322352,66,66,B
322358,89,89,B
322408,5,5,B
322449,7,7,A
322503,21,21,B
322528,28,28,B
322531,22,22,B
322568,97,97,C
322604,25,25,A
322658,14,14,A
322677,8,8,B
322750,0,0,AA
322752,28,28,A
322813,112,112,C
322828,12,12,A
322849,64,64,B
322960,27,27,C
322985,28,28,A
322991,9,9,AA
322992,0,0,C
323035,6,6,B
323060,3,3,B
323105,121,121,B
323174,41,41,B
323263,0,0,B
323271,212,212,C
323365,20,20,A
323375,14,14,C
323418,118,118,B
323466,21,21,B
323476,171,171,B
323479,100,100,B
323489,103,103,C
323550,7,7,A
323554,4,4,C
323636,6,6,A
323662,123,123,B
323663,14,14,A
323686,98,98,C
323696,10,10,B
323697,9,9,B
323724,7,7,AA
323747,2,2,B
323762,3,3,C
323793,112,112,B
323795,5,5,B
323854,76,76,B
323870,58,58,C
323893,3,3,B
323913,32,32,C
323916,33,33,C
323921,17,17,B
323939,62,62,A
324029,28,28,AA
324038,57,57,C
324053,14,14,B
324107,166,166,C
324119,48,48,B
324139,84,84,B
324142,70,70,C
324158,42,42,C
324162,22,22,B
324178,14,14,AA
324205,19,19,B
324227,0,0,AA
324247,202,202,C
324275,128,128,C
324319,9,9,C
324365,58,58,B
324397,35,35,B
324589,17,17,C
324679,57,57,B
324689,19,19,B
324701,8,8,B
324748,48,48,B
324769,12,12,B
324773,299,299,C
324804,47,47,A
324830,13,13,B
324879,0,0,B
324947,14,14,C
324967,30,30,B
325004,91,91,C
325091,56,56,C
325100,21,21,A
325103,0,0,C
325108,39,39,B
325118,65,65,B
325119,3,3,A
325125,7,7,C
325140,28,28,C
325180,12,12,B
325198,4,4,B
325214,23,23,B
325215,4,4,B
325221,28,28,B
325227,307,307,C
325231,6,6,AA
325255,29,29,B
325304,284,284,B
325307,7,7,AA
325308,3,3,C
325337,5,5,A
325351,11,11,C
325402,20,20,A
325502,25,25,B
325625,59,59,C
325688,146,146,C
325689,7,7,A
325741,14,14,C
325765,14,14,A
325808,45,45,A
325895,8,8,C
325906,7,7,A
325922,65,65,C
325923,29,29,B
326007,216,216,C
326012,28,28,B
326090,72,72,B
326102,50,50,B
326139,11,11,A
326149,57,57,B
326151,71,71,C
